성별,구매일자,대분류코드,구매금액
M,20140718,9,372990
M,20140718,10,139540
M,20140718,11,736820
M,20140718,12,958780
M,20140718,13,787820
M,20140718,14,536130
M,20140718,15,870840
M,20140718,16,804760
M,20140718,17,384030
M,20140719,1,1468164
M,20140719,2,709060
M,20140719,3,913419
M,20140719,4,420274
M,20140719,5,1452380
M,20140719,6,331640
M,20140719,7,827810
M,20140719,8,340770
M,20140719,9,484810
M,20140719,10,225900
M,20140719,11,727220
M,20140719,12,854620
M,20140719,13,783950
M,20140719,14,169830
M,20140719,15,803980
M,20140719,16,540120
M,20140719,17,846420
M,20140720,1,893974
M,20140720,2,498170
M,20140720,3,855439
M,20140720,4,418740
M,20140720,5,1035320
M,20140720,6,140890
M,20140720,7,664420
M,20140720,8,288130
M,20140720,9,330030
M,20140720,10,184440
M,20140720,11,514250
M,20140720,12,818900
M,20140720,13,619820
M,20140720,14,367040
M,20140720,15,677300
M,20140720,16,635410
M,20140720,17,418140
M,20140721,1,1052633
M,20140721,2,487550
M,20140721,3,1094696
M,20140721,4,448188
M,20140721,5,984041
M,20140721,6,306815
M,20140721,7,819520
M,20140721,8,414380
M,20140721,9,423610
M,20140721,10,168760
M,20140721,11,724750
M,20140721,12,574990
M,20140721,13,715860
M,20140721,14,391810
M,20140721,15,1629778
M,20140721,16,682420
M,20140721,17,497190
M,20140722,1,904461
M,20140722,2,418450
M,20140722,3,975652
M,20140722,4,525633
M,20140722,5,1132340
M,20140722,6,193640
M,20140722,7,891450
M,20140722,8,362070
M,20140722,9,256220
M,20140722,10,262010
M,20140722,11,619220
M,20140722,12,806700
M,20140722,13,894430
M,20140722,14,455440
M,20140722,15,4244200
M,20140722,16,688790
M,20140722,17,698490
M,20140723,1,1397572
M,20140723,2,276540
M,20140723,3,988489
M,20140723,4,560536
M,20140723,5,1113372
M,20140723,6,218650
M,20140723,7,694470
M,20140723,8,336340
M,20140723,9,307300
M,20140723,10,120030
M,20140723,11,673570
M,20140723,12,647280
M,20140723,13,873480
M,20140723,14,246250
M,20140723,15,882020
M,20140723,16,729330
M,20140723,17,429600
M,20140724,1,1096880
M,20140724,2,777110
M,20140724,3,1217419
M,20140724,4,660324
M,20140724,5,968735
M,20140724,6,435325
M,20140724,7,762700
M,20140724,8,277160
M,20140724,9,472190
M,20140724,10,198710
M,20140724,11,694370
M,20140724,12,678490
M,20140724,13,771970
M,20140724,14,287400
M,20140724,15,1802860
M,20140724,16,765790
M,20140724,17,676620
M,20140725,1,1008065
M,20140725,2,661160
M,20140725,3,936678
M,20140725,4,438221
M,20140725,5,935210
M,20140725,6,253200
M,20140725,7,659620
M,20140725,8,318550
M,20140725,9,453430
M,20140725,10,193030
M,20140725,11,715700
M,20140725,12,701090
M,20140725,13,644570
M,20140725,14,422590
M,20140725,15,2191050
M,20140725,16,868820
M,20140725,17,655380
M,20140726,1,1634621
M,20140726,2,404170
M,20140726,3,957558
M,20140726,4,791550
M,20140726,5,1535001
M,20140726,6,341330
M,20140726,7,878250
M,20140726,8,319490
M,20140726,9,359190
M,20140726,10,243640
M,20140726,11,3692150
M,20140726,12,1141210
M,20140726,13,699230
M,20140726,14,3585260
M,20140726,15,1610820
M,20140726,16,970810
M,20140726,17,612980
M,20140727,1,259770
M,20140727,2,104690
M,20140727,3,145821
M,20140727,4,52470
M,20140727,5,130269
M,20140727,6,47980
M,20140727,7,86530
M,20140727,8,52550
M,20140727,9,70070
M,20140727,10,20880
M,20140727,11,125910
M,20140727,12,92740
M,20140727,13,44290
M,20140727,14,214540
M,20140727,15,151440
M,20140727,16,187520
M,20140727,17,48580
M,20140728,1,1373922
M,20140728,2,510310
M,20140728,3,1216809
M,20140728,4,713825
M,20140728,5,1434167
M,20140728,6,287620
M,20140728,7,886300
M,20140728,8,293260
M,20140728,9,485680
M,20140728,10,175040
M,20140728,11,4994940
M,20140728,12,730250
M,20140728,13,921520
M,20140728,14,427600
M,20140728,15,1727420
M,20140728,16,819430
M,20140728,17,524450
M,20140729,1,887072
M,20140729,2,600270
M,20140729,3,989295
M,20140729,4,625568
M,20140729,5,1869275
M,20140729,6,231810
M,20140729,7,747320
M,20140729,8,346310
M,20140729,9,464910
M,20140729,10,223900
M,20140729,11,3131800
M,20140729,12,539830
M,20140729,13,685410
M,20140729,14,274280
M,20140729,15,2744420
M,20140729,16,5391350
M,20140729,17,373060
M,20140730,1,1602620
M,20140730,2,582230
M,20140730,3,919851
M,20140730,4,374199
M,20140730,5,1431596
M,20140730,6,218930
M,20140730,7,917850
M,20140730,8,372950
M,20140730,9,468490
M,20140730,10,253000
M,20140730,11,872620
M,20140730,12,812230
M,20140730,13,650610
M,20140730,14,520620
M,20140730,15,824639
M,20140730,16,729440
M,20140730,17,403700
M,20140731,1,1062881
M,20140731,2,469440
M,20140731,3,866877
M,20140731,4,371235
M,20140731,5,935301
M,20140731,6,221380
M,20140731,7,711800
M,20140731,8,362850
M,20140731,9,381240
M,20140731,10,175130
M,20140731,11,2023370
M,20140731,12,899900
M,20140731,13,855660
M,20140731,14,286960
M,20140731,15,723260
M,20140731,16,643770
M,20140731,17,414420
M,20140801,1,1186705
M,20140801,2,178360
M,20140801,3,864538
M,20140801,4,443614
M,20140801,5,1715814
M,20140801,6,342020
M,20140801,7,756420
M,20140801,8,374400
M,20140801,9,365050
M,20140801,10,258440
M,20140801,11,926200
M,20140801,12,1100910
M,20140801,13,804040
M,20140801,14,312870
M,20140801,15,869800
M,20140801,16,678120
M,20140801,17,902720
M,20140802,1,1435081
M,20140802,2,386570
M,20140802,3,849238
M,20140802,4,569689
M,20140802,5,1678359
M,20140802,6,252196
M,20140802,7,806730
M,20140802,8,278060
M,20140802,9,386330
M,20140802,10,280940
M,20140802,11,690480
M,20140802,12,1002650
M,20140802,13,4566070
M,20140802,14,338890
M,20140802,15,734540
M,20140802,16,800530
M,20140802,17,557510
M,20140803,1,1042960
M,20140803,2,302990
M,20140803,3,693697
M,20140803,4,364657
M,20140803,5,889362
M,20140803,6,334690
M,20140803,7,726330
M,20140803,8,186560
M,20140803,9,371660
M,20140803,10,174250
M,20140803,11,469830
M,20140803,12,649100
M,20140803,13,601890
M,20140803,14,170160
M,20140803,15,773850
M,20140803,16,786580
M,20140803,17,497910
M,20140804,1,1146875
M,20140804,2,564340
M,20140804,3,1074256
M,20140804,4,615698
M,20140804,5,1022310
M,20140804,6,262690
M,20140804,7,780230
M,20140804,8,365860
M,20140804,9,336020
M,20140804,10,168760
M,20140804,11,584180
M,20140804,12,655660
M,20140804,13,785140
M,20140804,14,283640
M,20140804,15,920340
M,20140804,16,6377250
M,20140804,17,811630
M,20140805,1,841898
M,20140805,2,226790
M,20140805,3,863200
M,20140805,4,400670
M,20140805,5,1457046
M,20140805,6,241102
M,20140805,7,851910
M,20140805,8,299650
M,20140805,9,296410
M,20140805,10,206790
M,20140805,11,566790
M,20140805,12,564920
M,20140805,13,1425030
M,20140805,14,362790
M,20140805,15,712540
M,20140805,16,737400
M,20140805,17,566310
M,20140806,1,1840903
M,20140806,2,1734870
M,20140806,3,1569505
M,20140806,4,860775
M,20140806,5,1587916
M,20140806,6,386569
M,20140806,7,911820
M,20140806,8,423990
M,20140806,9,433970
M,20140806,10,489350
M,20140806,11,624370
M,20140806,12,847930
M,20140806,13,14554650
M,20140806,14,665440
M,20140806,15,1980500
M,20140806,16,1969950
M,20140806,17,2277210
M,20140807,1,1270412
M,20140807,2,3809710
M,20140807,3,1384528
M,20140807,4,991669
M,20140807,5,1593151
M,20140807,6,374740
M,20140807,7,850710
M,20140807,8,341880
M,20140807,9,468920
M,20140807,10,305690
M,20140807,11,497580
M,20140807,12,607610
M,20140807,13,3180190
M,20140807,14,543410
M,20140807,15,2378080
M,20140807,16,1759550
M,20140807,17,1328420
M,20140808,1,798226
M,20140808,2,301590
M,20140808,3,771793
M,20140808,4,359743
M,20140808,5,913242
M,20140808,6,248782
M,20140808,7,728570
M,20140808,8,325890
M,20140808,9,280240
M,20140808,10,135190
M,20140808,11,652670
M,20140808,12,713020
M,20140808,13,2533100
M,20140808,14,6763940
M,20140808,15,886570
M,20140808,16,836210
M,20140808,17,472940
M,20140809,1,1601721
M,20140809,2,533040
M,20140809,3,1058038
M,20140809,4,472867
M,20140809,5,1822597
M,20140809,6,255694
M,20140809,7,845050
M,20140809,8,404540
M,20140809,9,366790
M,20140809,10,226340
M,20140809,11,727870
M,20140809,12,782460
M,20140809,13,22739770
M,20140809,14,307540
M,20140809,15,951423
M,20140809,16,893910
M,20140809,17,731910
M,20140810,1,227628
M,20140810,2,68700
M,20140810,3,183630
M,20140810,4,109510
M,20140810,5,241445
M,20140810,6,36060
M,20140810,7,119210
M,20140810,8,55800
M,20140810,9,92390
M,20140810,10,53180
M,20140810,11,142340
M,20140810,12,93850
M,20140810,13,131660
M,20140810,14,88480
M,20140810,15,200645
M,20140810,16,236030
M,20140810,17,214070
M,20140811,1,1153753
M,20140811,2,470370
M,20140811,3,1385840
M,20140811,4,620633
M,20140811,5,1142349
M,20140811,6,246790
M,20140811,7,1047400
M,20140811,8,438320
M,20140811,9,338400
M,20140811,10,154560
M,20140811,11,586330
M,20140811,12,752280
M,20140811,13,940330
M,20140811,14,445600
M,20140811,15,835720
M,20140811,16,706790
M,20140811,17,305360
M,20140812,1,915605
M,20140812,2,392060
M,20140812,3,973119
M,20140812,4,352590
M,20140812,5,1152361
M,20140812,6,190296
M,20140812,7,809520
M,20140812,8,380000
M,20140812,9,395900
M,20140812,10,245970
M,20140812,11,2789490
M,20140812,12,602460
M,20140812,13,2576920
M,20140812,14,262610
M,20140812,15,738864
M,20140812,16,674170
M,20140812,17,593160
M,20140813,1,1035630
M,20140813,2,426694
M,20140813,3,1178619
M,20140813,4,352154
M,20140813,5,755471
M,20140813,6,177374
M,20140813,7,746700
M,20140813,8,330570
M,20140813,9,223090
M,20140813,10,251720
M,20140813,11,2819800
M,20140813,12,619720
M,20140813,13,634670
M,20140813,14,280390
M,20140813,15,1712140
M,20140813,16,743580
M,20140813,17,310260
M,20140814,1,1253159
M,20140814,2,118250
M,20140814,3,1025275
M,20140814,4,461146
M,20140814,5,1046862
M,20140814,6,196900
M,20140814,7,786050
M,20140814,8,352350
M,20140814,9,204780
M,20140814,10,173130
M,20140814,11,554700
M,20140814,12,644810
M,20140814,13,910050
M,20140814,14,400080
M,20140814,15,909865
M,20140814,16,627440
M,20140814,17,548310
M,20140815,1,1189780
M,20140815,2,821270
M,20140815,3,799359
M,20140815,4,499800
M,20140815,5,783365
M,20140815,6,269600
M,20140815,7,766540
M,20140815,8,347040
M,20140815,9,259370
M,20140815,10,178010
M,20140815,11,682440
M,20140815,12,813330
M,20140815,13,2052210
M,20140815,14,253360
M,20140815,15,892990
M,20140815,16,5782055
M,20140815,17,451570
M,20140816,1,1518592
M,20140816,2,815870
M,20140816,3,993437
M,20140816,4,412328
M,20140816,5,983902
M,20140816,6,209280
M,20140816,7,758320
M,20140816,8,324630
M,20140816,9,400070
M,20140816,10,180080
M,20140816,11,620650
M,20140816,12,899190
M,20140816,13,2624080
M,20140816,14,3144630
M,20140816,15,772858
M,20140816,16,636485
M,20140816,17,455810
M,20140817,1,685878
M,20140817,2,534310
M,20140817,3,943469
M,20140817,4,393824
M,20140817,5,881789
M,20140817,6,163154
M,20140817,7,693200
M,20140817,8,281960
M,20140817,9,264870
M,20140817,10,208510
M,20140817,11,572150
M,20140817,12,554840
M,20140817,13,2779390
M,20140817,14,653170
M,20140817,15,762790
M,20140817,16,772800
M,20140817,17,421450
M,20140818,1,959212
M,20140818,2,496010
M,20140818,3,1261677
M,20140818,4,635961
M,20140818,5,1035660
M,20140818,6,215210
M,20140818,7,858540
M,20140818,8,490860
M,20140818,9,277870
M,20140818,10,272710
M,20140818,11,493150
M,20140818,12,582840
M,20140818,13,721570
M,20140818,14,401410
M,20140818,15,953020
M,20140818,16,752280
M,20140818,17,510300
M,20140819,1,1017931
M,20140819,2,443780
M,20140819,3,968997
M,20140819,4,444429
M,20140819,5,894768
M,20140819,6,229147
M,20140819,7,896760
M,20140819,8,340290
M,20140819,9,281390
M,20140819,10,164610
M,20140819,11,548860
M,20140819,12,519220
M,20140819,13,992580
M,20140819,14,377830
M,20140819,15,1834180
M,20140819,16,585570
M,20140819,17,463770
M,20140820,1,1512080
M,20140820,2,518750
M,20140820,3,1318050
M,20140820,4,400405
M,20140820,5,1033260
M,20140820,6,245810
M,20140820,7,682550
M,20140820,8,389350
M,20140820,9,252270
M,20140820,10,236250
M,20140820,11,591490
M,20140820,12,565180
M,20140820,13,543100
M,20140820,14,395050
M,20140820,15,729393
M,20140820,16,15946130
M,20140820,17,424980
M,20140821,1,1326430
M,20140821,2,481640
M,20140821,3,1193380
M,20140821,4,577823
M,20140821,5,1435920
M,20140821,6,323790
M,20140821,7,767510
M,20140821,8,321920
M,20140821,9,273870
M,20140821,10,234910
M,20140821,11,547630
M,20140821,12,673440
M,20140821,13,598830
M,20140821,14,503210
M,20140821,15,884100
M,20140821,16,527590
M,20140821,17,404760
M,20140822,1,919348
M,20140822,2,566310
M,20140822,3,1009971
M,20140822,4,513565
M,20140822,5,1900592
M,20140822,6,243488
M,20140822,7,857850
M,20140822,8,381560
M,20140822,9,360360
M,20140822,10,170720
M,20140822,11,680000
M,20140822,12,888710
M,20140822,13,952710
M,20140822,14,220710
M,20140822,15,2040960
M,20140822,16,3144210
M,20140822,17,641740
M,20140823,1,1710638
M,20140823,2,774240
M,20140823,3,1132013
M,20140823,4,801682
M,20140823,5,5831331
M,20140823,6,262990
M,20140823,7,1061180
M,20140823,8,374810
M,20140823,9,394460
M,20140823,10,208380
M,20140823,11,983550
M,20140823,12,1178730
M,20140823,13,2774550
M,20140823,14,482870
M,20140823,15,4616750
M,20140823,16,1021760
M,20140823,17,521620
M,20140824,1,253360
M,20140824,2,9900
M,20140824,3,212126
M,20140824,4,79920
M,20140824,5,166620
M,20140824,6,62740
M,20140824,7,92930
M,20140824,8,49960
M,20140824,9,64970
M,20140824,10,18230
M,20140824,11,93950
M,20140824,12,65470
M,20140824,13,92170
M,20140824,14,57410
M,20140824,15,160390
M,20140824,16,120320
M,20140824,17,88550
M,20140825,1,1007034
M,20140825,2,852510
M,20140825,3,1397847
M,20140825,4,772355
M,20140825,5,1116205
M,20140825,6,293580
M,20140825,7,1055860
M,20140825,8,447370
M,20140825,9,357750
M,20140825,10,198770
M,20140825,11,628410
M,20140825,12,651850
M,20140825,13,1484360
M,20140825,14,395470
M,20140825,15,1482460
M,20140825,16,1134210
M,20140825,17,617030
M,20140826,1,1277080
M,20140826,2,496000
M,20140826,3,1638457
M,20140826,4,605598
M,20140826,5,897369
M,20140826,6,200954
M,20140826,7,953130
M,20140826,8,450640
M,20140826,9,292810
M,20140826,10,247080
M,20140826,11,634680
M,20140826,12,666340
M,20140826,13,2706970
M,20140826,14,421090
M,20140826,15,1942510
M,20140826,16,883960
M,20140826,17,568430
M,20140827,1,1086046
M,20140827,2,419270
M,20140827,3,941273
M,20140827,4,769404
M,20140827,5,2395802
M,20140827,6,263840
M,20140827,7,816160
M,20140827,8,298180
M,20140827,9,214330
M,20140827,10,152650
M,20140827,11,847210
M,20140827,12,682840
M,20140827,13,583010
M,20140827,14,378030
M,20140827,15,818890
M,20140827,16,1020440
M,20140827,17,566650
M,20140828,1,1349910
M,20140828,2,501040
M,20140828,3,1008026
M,20140828,4,769898
M,20140828,5,3210764
M,20140828,6,259057
M,20140828,7,895390
M,20140828,8,300800
M,20140828,9,238790
M,20140828,10,223470
M,20140828,11,608320
M,20140828,12,603100
M,20140828,13,792270
M,20140828,14,374530
M,20140828,15,1462240
M,20140828,16,1199460
M,20140828,17,641480
M,20140829,1,1699415
M,20140829,2,308250
M,20140829,3,975373
M,20140829,4,730304
M,20140829,5,969257
M,20140829,6,258119
M,20140829,7,783700
M,20140829,8,388440
M,20140829,9,222810
M,20140829,10,210250
M,20140829,11,736060
M,20140829,12,697240
M,20140829,13,669360
M,20140829,14,342630
M,20140829,15,816730
M,20140829,16,854630
M,20140829,17,364420
M,20140830,1,2812568
M,20140830,2,530200
M,20140830,3,766781
M,20140830,4,870344
M,20140830,5,3588499
M,20140830,6,239606
M,20140830,7,815030
M,20140830,8,399600
M,20140830,9,271450
M,20140830,10,176690
M,20140830,11,699700
M,20140830,12,741430
M,20140830,13,1192070
M,20140830,14,435910
M,20140830,15,2081070
M,20140830,16,1355300
M,20140830,17,528960
M,20140831,1,1489921
M,20140831,2,283880
M,20140831,3,907311
M,20140831,4,493234
M,20140831,5,6847560
M,20140831,6,302890
M,20140831,7,712620
M,20140831,8,373600
M,20140831,9,222340
M,20140831,10,184630
M,20140831,11,516580
M,20140831,12,717350
M,20140831,13,2216410
M,20140831,14,484930
M,20140831,15,789790
M,20140831,16,675120
M,20140831,17,466110
M,20140901,1,1397656
M,20140901,2,695730
M,20140901,3,1495781
M,20140901,4,792300
M,20140901,5,6638502
M,20140901,6,464148
M,20140901,7,882380
M,20140901,8,354420
M,20140901,9,225400
M,20140901,10,151260
M,20140901,11,717880
M,20140901,12,523750
M,20140901,13,3835790
M,20140901,14,502360
M,20140901,15,676831
M,20140901,16,1014050
M,20140901,17,1049080
M,20140902,1,4124659
M,20140902,2,771080
M,20140902,3,2070739
M,20140902,4,738759
M,20140902,5,3304211
M,20140902,6,277070
M,20140902,7,816900
M,20140902,8,337080
M,20140902,9,220700
M,20140902,10,231460
M,20140902,11,547010
M,20140902,12,673120
M,20140902,13,4482420
M,20140902,14,2210420
M,20140902,15,699140
M,20140902,16,2539300
M,20140902,17,397140
M,20140903,1,2186762
M,20140903,2,555910
M,20140903,3,1419211
M,20140903,4,953795
M,20140903,5,1687790
M,20140903,6,323020
M,20140903,7,988130
M,20140903,8,356000
M,20140903,9,184850
M,20140903,10,224160
M,20140903,11,617640
M,20140903,12,849810
M,20140903,13,2275340
M,20140903,14,2239050
M,20140903,15,806720
M,20140903,16,6579180
M,20140903,17,1037280
M,20140904,1,3965055
M,20140904,2,394720
M,20140904,3,1059618
M,20140904,4,3002864
M,20140904,5,1920457
M,20140904,6,233040
M,20140904,7,693590
M,20140904,8,350740
M,20140904,9,198470
M,20140904,10,196190
M,20140904,11,684020
M,20140904,12,865630
M,20140904,13,1506880
M,20140904,14,1008550
M,20140904,15,621440
M,20140904,16,3473310
M,20140904,17,351170
M,20140905,1,3833615
M,20140905,2,546160
M,20140905,3,1342304
M,20140905,4,1055425
M,20140905,5,4205977
M,20140905,6,322040
